[2026-07-24 03:14:26] Run started: sg_format_ablation_2026_07_24_03_14_26
[2026-07-24 03:14:26] Manifest written: C:\Users\hassa\OneDrive\Desktop\EmbodimentSemantic\vla_benchmarking\ablation_outputs\sg_format_ablation_2026_07_24_03_14_26\ablation_manifest.json
[2026-07-24 03:14:26] Formats: triplet_published, triplet_human, triplet_human_bar, triplet_human_shared_subject, natural_separate, natural_compact, natural_compact_current, natural_compact_no_label, natural_compact_context_first
[2026-07-24 03:14:26] Tasks: [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
[2026-07-24 03:14:26] Episodes per task/format: 1
[2026-07-24 03:14:26] Estimated prompt rows per format: 10
[2026-07-24 06:59:30] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2422/10
[2026-07-24 06:59:35] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2431/10
[2026-07-24 07:00:16] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2441/10
[2026-07-24 07:01:01] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2451/10
[2026-07-24 07:01:41] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2460/10
[2026-07-24 07:01:46] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2461/10
[2026-07-24 07:02:27] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2471/10
[2026-07-24 07:03:07] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2481/10
[2026-07-24 07:03:47] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2487/10
[2026-07-24 07:03:52] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2491/10
[2026-07-24 07:04:32] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2500/10
[2026-07-24 07:04:37] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2501/10
[2026-07-24 07:05:17] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2511/10
[2026-07-24 07:05:58] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2520/10
[2026-07-24 07:06:03] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2521/10
[2026-07-24 07:06:43] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2524/10
[2026-07-24 07:06:48] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2531/10
[2026-07-24 07:07:28] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2541/10
[2026-07-24 07:08:13] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2551/10
[2026-07-24 07:08:54] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2561/10
[2026-07-24 07:09:34] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2565/10
[2026-07-24 07:09:39] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2571/10
[2026-07-24 07:10:19] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2581/10
[2026-07-24 07:11:04] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2591/10
[2026-07-24 07:11:44] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2601/10
[2026-07-24 07:12:25] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2610/10
[2026-07-24 07:12:30] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2611/10
[2026-07-24 07:13:10] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2621/10
[2026-07-24 07:13:50] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2623/10
[2026-07-24 07:13:55] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2631/10
[2026-07-24 07:14:35] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2641/10
[2026-07-24 07:15:16] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2643/10
[2026-07-24 07:15:21] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2651/10
[2026-07-24 07:16:01] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2661/10
[2026-07-24 07:16:41] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2669/10
[2026-07-24 07:16:46] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2671/10
[2026-07-24 07:17:26] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2680/10
[2026-07-24 07:17:31] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2681/10
[2026-07-24 07:18:12] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2691/10
[2026-07-24 07:18:52] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2701/10
[2026-07-24 07:19:37] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2711/10
[2026-07-24 07:20:17] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2720/10
[2026-07-24 07:20:22] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2721/10
[2026-07-24 07:21:03] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2731/10
[2026-07-24 07:21:43] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2741/10
[2026-07-24 07:22:23] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2744/10
[2026-07-24 07:22:28] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2751/10
[2026-07-24 07:23:08] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2761/10
[2026-07-24 07:23:54] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2771/10
[2026-07-24 07:24:34] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2779/10
[2026-07-24 07:24:39] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2781/10
[2026-07-24 07:25:19] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2791/10
[2026-07-24 07:25:59] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2800/10
[2026-07-24 07:26:01] PROGRESS format=triplet_published [1/9] format_est=100.0% overall_est=11.1% prompt_rows=2800/10
[2026-07-24 07:26:01] [1/9] DONE triplet_published; overall=11.1%; summaries updated
[2026-07-24 07:26:01] [2/9] START triplet_human -> C:\Users\hassa\OneDrive\Desktop\EmbodimentSemantic\vla_benchmarking\ablation_outputs\sg_format_ablation_2026_07_24_03_14_26\triplet_human
[2026-07-24 07:26:06] PROGRESS format=triplet_human [2/9] format_est=0.0% overall_est=11.1% prompt_rows=0/10
[2026-07-24 07:26:56] PROGRESS format=triplet_human [2/9] format_est=10.0% overall_est=12.2% prompt_rows=1/10
[2026-07-24 07:27:36] PROGRESS format=triplet_human [2/9] format_est=70.0% overall_est=18.9% prompt_rows=7/10
[2026-07-24 07:27:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=11/10
[2026-07-24 07:28:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=21/10
[2026-07-24 07:29:01] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=31/10
[2026-07-24 07:29:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=41/10
[2026-07-24 07:30:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=51/10
[2026-07-24 07:31:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=57/10
[2026-07-24 07:31:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=61/10
[2026-07-24 07:31:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=71/10
[2026-07-24 07:32:37] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=80/10
[2026-07-24 07:32:42] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=81/10
[2026-07-24 07:33:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=91/10
[2026-07-24 07:34:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=93/10
[2026-07-24 07:34:07] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=101/10
[2026-07-24 07:34:47] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=111/10
[2026-07-24 07:35:27] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=117/10
[2026-07-24 07:35:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=121/10
[2026-07-24 07:36:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=131/10
[2026-07-24 07:36:58] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=141/10
[2026-07-24 07:37:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=151/10
[2026-07-24 07:38:23] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=161/10
[2026-07-24 07:39:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=171/10
[2026-07-24 07:39:48] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=181/10
[2026-07-24 07:40:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=189/10
[2026-07-24 07:40:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=191/10
[2026-07-24 07:41:13] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=201/10
[2026-07-24 07:41:53] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=210/10
[2026-07-24 07:41:58] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=211/10
[2026-07-24 07:42:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=221/10
[2026-07-24 07:43:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=224/10
[2026-07-24 07:43:24] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=231/10
[2026-07-24 07:44:04] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=241/10
[2026-07-24 07:44:44] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=250/10
[2026-07-24 07:44:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=251/10
[2026-07-24 07:45:29] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=261/10
[2026-07-24 07:46:09] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=271/10
[2026-07-24 07:46:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=280/10
[2026-07-24 07:46:59] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=281/10
[2026-07-24 07:47:39] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=291/10
[2026-07-24 07:48:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=294/10
[2026-07-24 07:48:24] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=301/10
[2026-07-24 07:49:05] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=311/10
[2026-07-24 07:49:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=321/10
[2026-07-24 07:50:30] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=331/10
[2026-07-24 07:51:10] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=339/10
[2026-07-24 07:51:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=341/10
[2026-07-24 07:51:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=343/10
[2026-07-24 07:51:55] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=351/10
[2026-07-24 07:52:35] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=361/10
[2026-07-24 07:53:20] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=371/10
[2026-07-24 07:54:00] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=381/10
[2026-07-24 07:54:40] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=389/10
[2026-07-24 07:54:45] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=391/10
[2026-07-24 07:55:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=401/10
[2026-07-24 07:56:06] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=407/10
[2026-07-24 07:56:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=411/10
[2026-07-24 07:56:51] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=421/10
[2026-07-24 07:57:31] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=431/10
[2026-07-24 07:58:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=437/10
[2026-07-24 07:58:16] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=441/10
[2026-07-24 07:58:56] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=451/10
[2026-07-24 07:59:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=461/10
[2026-07-24 08:00:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=471/10
[2026-07-24 08:01:01] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=475/10
[2026-07-24 08:01:07] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=481/10
[2026-07-24 08:01:52] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=491/10
[2026-07-24 08:02:37] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=499/10
[2026-07-24 08:02:42] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=501/10
[2026-07-24 08:03:22] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=508/10
[2026-07-24 08:03:27] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=511/10
[2026-07-24 08:04:07] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=521/10
[2026-07-24 08:04:47] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=531/10
[2026-07-24 08:05:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=541/10
[2026-07-24 08:06:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=548/10
[2026-07-24 08:06:18] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=551/10
[2026-07-24 08:06:58] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=560/10
[2026-07-24 08:07:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=561/10
[2026-07-24 08:07:43] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=571/10
[2026-07-24 08:08:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=581/10
[2026-07-24 08:09:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=585/10
[2026-07-24 08:09:13] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=591/10
[2026-07-24 08:09:53] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=601/10
[2026-07-24 08:10:33] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=609/10
[2026-07-24 08:10:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=611/10
[2026-07-24 08:11:18] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=621/10
[2026-07-24 08:11:59] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=630/10
[2026-07-24 08:12:04] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=631/10
[2026-07-24 08:12:44] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=641/10
[2026-07-24 08:13:24] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=651/10
[2026-07-24 08:14:09] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=661/10
[2026-07-24 08:14:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=671/10
[2026-07-24 08:15:34] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=681/10
[2026-07-24 08:16:14] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=687/10
[2026-07-24 08:16:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=691/10
[2026-07-24 08:17:00] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=701/10
[2026-07-24 08:17:40] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=711/10
[2026-07-24 08:18:25] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=721/10
[2026-07-24 08:19:10] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=730/10
[2026-07-24 08:19:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=731/10
[2026-07-24 08:19:55] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=741/10
[2026-07-24 08:20:35] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=751/10
[2026-07-24 08:21:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=761/10
[2026-07-24 08:22:01] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=762/10
[2026-07-24 08:22:06] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=771/10
[2026-07-24 08:22:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=781/10
[2026-07-24 08:23:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=783/10
[2026-07-24 08:23:31] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=791/10
[2026-07-24 08:24:11] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=801/10
[2026-07-24 08:24:56] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=811/10
[2026-07-24 08:25:36] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=821/10
[2026-07-24 08:26:16] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=822/10
[2026-07-24 08:26:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=831/10
[2026-07-24 08:27:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=840/10
[2026-07-24 08:27:07] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=841/10
[2026-07-24 08:27:52] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=851/10
[2026-07-24 08:28:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=856/10
[2026-07-24 08:28:37] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=861/10
[2026-07-24 08:29:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=871/10
[2026-07-24 08:29:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=880/10
[2026-07-24 08:30:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=881/10
[2026-07-24 08:30:42] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=891/10
[2026-07-24 08:31:28] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=901/10
[2026-07-24 08:32:13] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=911/10
[2026-07-24 08:32:53] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=919/10
[2026-07-24 08:32:58] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=921/10
[2026-07-24 08:33:38] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=931/10
[2026-07-24 08:34:23] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=941/10
[2026-07-24 08:35:03] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=948/10
[2026-07-24 08:35:08] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=951/10
[2026-07-24 08:35:49] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=961/10
[2026-07-24 08:36:29] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=971/10
[2026-07-24 08:37:09] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=976/10
[2026-07-24 08:37:14] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=981/10
[2026-07-24 08:37:54] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=991/10
[2026-07-24 08:38:39] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1001/10
[2026-07-24 08:39:19] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1011/10
[2026-07-24 08:39:59] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1014/10
[2026-07-24 08:40:04] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1021/10
[2026-07-24 08:40:44] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1031/10
[2026-07-24 08:41:30] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1041/10
[2026-07-24 08:42:10] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1051/10
[2026-07-24 08:42:50] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1060/10
[2026-07-24 08:42:55] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1061/10
[2026-07-24 08:43:35] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1071/10
[2026-07-24 08:44:15] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1077/10
[2026-07-24 08:44:20] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1081/10
[2026-07-24 08:45:01] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1091/10
[2026-07-24 08:45:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1100/10
[2026-07-24 08:45:46] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1101/10
[2026-07-24 08:46:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1102/10
[2026-07-24 08:46:26] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1111/10
[2026-07-24 08:47:06] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1120/10
[2026-07-24 08:47:16] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1121/10
[2026-07-24 08:47:56] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1131/10
[2026-07-24 08:48:36] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1134/10
[2026-07-24 08:48:41] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1141/10
[2026-07-24 08:49:21] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1151/10
[2026-07-24 08:50:02] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1156/10
[2026-07-24 08:50:07] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1161/10
[2026-07-24 08:50:47] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1166/10
[2026-07-24 08:50:52] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1171/10
[2026-07-24 08:51:32] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1181/10
[2026-07-24 08:52:12] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1189/10
[2026-07-24 08:52:17] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1191/10
[2026-07-24 08:52:57] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1201/10
[2026-07-24 08:53:42] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1211/10
[2026-07-24 08:54:23] PROGRESS format=triplet_human [2/9] format_est=100.0% overall_est=22.2% prompt_rows=1220/10
